SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
377431,6595449,Active,currency 1,-943,0,9980.0,,3294.0,0,74650.5,,,0.0,Credit card,-23,
154730,5462297,Active,currency 1,-353,0,1473.0,,,0,324000.0,286614.0,0.0,0.0,Consumer credit,-16,
404913,6837538,Active,currency 1,-1334,0,,,16258.5,0,310500.0,277006.5,0.0,0.0,Credit card,-9,31050.0
152336,5073081,Closed,currency 1,-1408,0,-1226.0,-1234.0,,0,168151.5,0.0,,0.0,Consumer credit,-1199,
287576,5290835,Closed,currency 1,-1044,0,-859.0,-1012.0,0.0,0,21987.0,0.0,0.0,0.0,Consumer credit,-914,40086.0
260712,6022187,Closed,currency 1,-1624,0,-1258.0,-1251.0,,0,150367.5,0.0,0.0,0.0,Consumer credit,-934,90000.0
446910,6442167,Closed,currency 1,-1557,0,-461.0,-918.0,,0,355500.0,0.0,0.0,0.0,Consumer credit,-165,
242812,6417569,Closed,currency 1,-623,0,-620.0,-620.0,,0,569250.0,0.0,,0.0,Consumer credit,-435,
222522,5214676,Closed,currency 1,-1168,0,-802.0,-782.0,3082.5,0,116910.0,,,0.0,Consumer credit,-478,
198212,5869534,Active,currency 1,-945,0,882.0,,,0,247320.0,154030.5,0.0,0.0,Consumer credit,-15,
374603,5069480,Closed,currency 1,-969,0,857.0,-330.0,,0,495000.0,0.0,,0.0,Consumer credit,-312,
136978,6358468,Closed,currency 1,-380,0,-198.0,-198.0,0.0,0,58254.3,0.0,0.0,0.0,Consumer credit,-192,29021.985
128089,5922872,Closed,currency 1,-526,0,1220.0,-404.0,,0,4500.0,0.0,,0.0,Credit card,-298,
307158,5271448,Active,currency 1,-2225,0,9001.0,,6723.0,1,135000.0,,,0.0,Credit card,-47,0.0
291745,5527251,Active,currency 1,-864,0,320.0,,,0,603000.0,556632.0,0.0,0.0,Credit card,-7,
257396,5015586,Active,currency 1,-97,0,1076.0,,,0,225000.0,65097.0,0.0,0.0,Credit card,-17,
146681,6839382,Closed,currency 1,-1024,0,-811.0,-840.0,0.0,0,94329.54,0.0,0.0,0.0,Consumer credit,-840,
420439,6022272,Closed,currency 1,-178,0,-139.0,-144.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-136,0.0
194322,6417999,Active,currency 1,-1115,0,712.0,,,0,427500.0,211662.0,0.0,0.0,Consumer credit,-12,
154895,5522201,Active,currency 1,-2416,0,-1614.0,-910.0,0.0,0,45000.0,,,0.0,Credit card,-801,0.0
191427,5233285,Closed,currency 1,-1404,0,-1181.0,-1176.0,,0,3285.0,0.0,,0.0,Credit card,-1176,
125242,5039899,Closed,currency 1,-339,0,31184.0,-52.0,,0,0.0,0.0,0.0,0.0,Credit card,-49,
195838,5483090,Closed,currency 1,-2017,0,-1836.0,-1836.0,,0,83961.0,0.0,0.0,0.0,Consumer credit,-656,
438480,6771136,Active,currency 1,-498,0,1328.0,,,0,1030500.0,0.0,,0.0,Consumer credit,-27,
276587,5314174,Closed,currency 1,-1157,0,-426.0,-573.0,,0,225004.5,,,0.0,Consumer credit,-573,
106903,6577811,Closed,currency 1,-2481,0,-2298.0,-2297.0,0.0,0,17779.5,,,0.0,Consumer credit,-2297,
124425,6167020,Active,currency 1,-840,0,10077.0,,46647.0,0,1350000.0,,,0.0,Credit card,-69,
239191,5670873,Closed,currency 1,-982,0,-810.0,-810.0,,0,45751.5,0.0,0.0,0.0,Consumer credit,-804,0.0
323853,6641438,Closed,currency 1,-626,0,-261.0,-261.0,8250.39,0,89415.0,0.0,0.0,0.0,Consumer credit,-260,13500.0
395701,6791710,Active,currency 1,-211,0,1251.0,,0.0,0,450000.0,405099.0,0.0,0.0,Consumer credit,-24,
203567,5818652,Closed,currency 1,-1317,0,510.0,-505.0,12705.615,0,1254177.0,0.0,0.0,0.0,Consumer credit,-505,
446566,6157269,Active,currency 1,-423,0,1403.0,,0.0,0,2250000.0,,,0.0,Consumer credit,-25,
340345,5644748,Closed,currency 1,-1655,0,9305.0,-977.0,4599.0,0,285750.0,,,0.0,Credit card,-977,
183016,5223166,Closed,currency 1,-1110,0,717.0,-415.0,,0,810000.0,0.0,,0.0,Consumer credit,-358,26887.5
347328,5617121,Active,currency 1,-153,0,1673.0,,,0,513000.0,493101.0,0.0,0.0,Consumer credit,-27,
210081,6081675,Closed,currency 1,-2748,0,-2566.0,-2534.0,,0,13500.0,,,0.0,Consumer credit,-2534,
233991,6013063,Closed,currency 1,-716,0,-324.0,-324.0,,0,68625.0,0.0,,0.0,Consumer credit,-301,0.0
109115,6158551,Active,currency 1,-210,0,521.0,,,0,229630.5,179721.0,0.0,0.0,Consumer credit,-14,0.0
108265,5411688,Active,currency 1,-383,0,347.0,,,0,450000.0,288351.0,0.0,0.0,Consumer credit,-61,
144200,5132183,Closed,currency 1,-1500,0,-1313.0,-1299.0,,0,28480.5,0.0,0.0,0.0,Consumer credit,-717,
238984,5345595,Closed,currency 1,-1430,0,-337.0,-892.0,,0,0.0,0.0,0.0,0.0,Credit card,-638,
215272,5975131,Closed,currency 1,-1304,0,-1122.0,-1144.0,,0,55125.0,0.0,,0.0,Consumer credit,-1116,
286501,6827924,Closed,currency 1,-1349,0,-222.0,-800.0,,0,741132.0,0.0,,0.0,Consumer credit,-7,
279604,5775482,Closed,currency 1,-2719,0,-1713.0,-2208.0,,0,0.0,0.0,0.0,0.0,Credit card,-545,0.0
327273,6287174,Closed,currency 1,-2063,0,-1972.0,-1972.0,,0,52470.0,0.0,0.0,0.0,Consumer credit,-1753,0.0
254842,6430071,Active,currency 1,-275,0,2281.0,,31625.865,0,2700000.0,2445876.0,0.0,0.0,Consumer credit,-30,31765.5
185065,6394786,Active,currency 1,-229,0,1228.0,,,0,135000.0,120208.5,,0.0,Credit card,-1,8325.0
165601,6437886,Active,currency 1,-1495,0,336.0,,,0,2700000.0,0.0,0.0,0.0,Credit card,-34,0.0
366599,5727545,Closed,currency 1,-42,0,-26.0,-27.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-20,28782.0
420510,5381711,Closed,currency 1,-492,0,-336.0,-336.0,,0,83349.0,0.0,,0.0,Consumer credit,-317,
189366,6646137,Closed,currency 1,-2442,0,-1896.0,-1980.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-750,0.0
388876,5057866,Active,currency 1,-189,0,,,0.0,0,94500.0,94351.5,146.07,0.0,Credit card,-19,
260854,6513604,Closed,currency 1,-58,0,-42.0,-56.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-53,0.0
308928,6343344,Closed,currency 1,-2911,0,-2817.0,-2817.0,,0,103950.0,,,0.0,Credit card,-2817,0.0
448634,5934182,Closed,currency 1,-1739,0,-1558.0,-1587.0,,0,35910.0,0.0,,0.0,Consumer credit,-1549,
416194,5693118,Closed,currency 1,-1109,0,-743.0,-742.0,,0,135000.0,96228.0,,0.0,Consumer credit,-624,
449563,5781459,Sold,currency 1,-113,0,618.0,,,0,203445.0,,,0.0,Consumer credit,-17,
255885,5195649,Closed,currency 1,-2510,0,-1779.0,-1810.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-1805,
183249,5213331,Closed,currency 1,-1302,0,-1149.0,-1148.0,0.0,0,109599.03,0.0,0.0,0.0,Consumer credit,-1148,
342525,6455643,Closed,currency 1,-1246,0,-1071.0,-1163.0,,0,16546.5,0.0,0.0,0.0,Consumer credit,-1162,
159679,6723378,Active,currency 1,-954,0,137.0,,,0,1170000.0,651618.0,0.0,0.0,Credit card,-136,
169074,6006300,Active,currency 1,-489,0,1337.0,,,0,810000.0,607500.0,0.0,0.0,Consumer credit,-10,
145040,6743086,Closed,currency 1,-1305,0,-1183.0,-1183.0,0.0,0,24722.775,0.0,0.0,0.0,Consumer credit,-1183,
270196,6143425,Closed,currency 1,-241,0,336.0,-57.0,0.0,0,34245.0,0.0,0.0,0.0,Consumer credit,-57,
169854,5012826,Closed,currency 1,-982,0,-903.0,-903.0,,0,50445.0,11929.5,,0.0,Credit card,-903,
128005,5262364,Active,currency 1,-416,0,1413.0,,,0,0.0,0.0,0.0,0.0,Credit card,-33,
399597,6748647,Active,currency 1,-636,0,94.0,,,0,270000.0,53280.0,0.0,0.0,Consumer credit,-24,
222497,5010831,Active,currency 1,-933,0,-568.0,,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-914,0.0
275263,6785000,Active,currency 1,-1408,0,2247.0,,,0,238500.0,234594.0,0.0,0.0,Credit card,-29,
418895,6582492,Active,currency 1,-1442,0,384.0,,,0,450000.0,56412.0,0.0,0.0,Consumer credit,-62,
242775,6789883,Closed,currency 1,-1970,0,-1786.0,-1755.0,,0,33669.0,0.0,0.0,0.0,Consumer credit,-1598,0.0
139065,6516695,Closed,currency 1,-618,0,-223.0,-433.0,,0,109269.0,0.0,,0.0,Consumer credit,-431,
315547,6822679,Closed,currency 1,-1034,0,-319.0,-321.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-316,
410164,6039091,Active,currency 1,-904,0,2749.0,,,0,111150.0,1710.0,0.0,0.0,Credit card,-5,
226724,5786881,Closed,currency 1,-1735,0,-1447.0,-1447.0,,0,121495.5,0.0,0.0,0.0,Consumer credit,-1421,
425711,6037342,Closed,currency 1,-1528,0,-1254.0,-1176.0,,0,29475.0,0.0,0.0,0.0,Consumer credit,-1176,
371728,5679518,Closed,currency 1,-2445,0,-1074.0,-190.0,,0,112500.0,0.0,0.0,0.0,Credit card,-187,12060.0
410429,6312550,Closed,currency 1,-2686,0,-2473.0,-2502.0,,0,29542.5,0.0,,0.0,Consumer credit,-904,
195020,5796779,Closed,currency 1,-813,0,282.0,-170.0,,0,450000.0,,,0.0,Consumer credit,-165,
274671,5727789,Closed,currency 1,-1231,0,-863.0,-143.0,,0,90000.0,0.0,,0.0,Consumer credit,-143,7669.89
382504,5562883,Closed,currency 1,-1235,0,-1192.0,-1192.0,,0,53239.5,,,0.0,Consumer credit,-1192,
301430,6497842,Closed,currency 1,-905,0,-539.0,-165.0,,0,108000.0,0.0,0.0,0.0,Credit card,-162,0.0
173141,6811881,Closed,currency 1,-2299,0,-1368.0,-1326.0,,0,66915.0,,,0.0,Credit card,-1326,
313766,6513425,Closed,currency 1,-537,0,-354.0,-354.0,2992.5,0,16690.5,0.0,0.0,0.0,Consumer credit,-354,
126971,6788932,Closed,currency 1,-1545,0,-1208.0,-1237.0,,0,115672.5,0.0,,0.0,Consumer credit,-898,
361759,5043415,Active,currency 1,-192,0,-8.0,,0.0,0,32098.095,5868.0,0.0,0.0,Consumer credit,-37,
336391,6413733,Closed,currency 1,-738,0,,-525.0,,0,4500.0,,,0.0,Consumer credit,-525,
168520,6530825,Active,currency 1,-257,0,,,3849.165,0,90000.0,89599.5,400.005,0.0,Credit card,-39,9000.0
191142,6786862,Active,currency 1,-428,0,667.0,,0.0,0,470250.0,,,0.0,Consumer credit,-52,
203034,5726773,Closed,currency 1,-1624,0,202.0,-601.0,,0,593460.0,0.0,0.0,0.0,Consumer credit,-114,241542.0
187670,6080742,Closed,currency 1,-1281,0,-1035.0,-1024.0,,0,27148.5,0.0,,0.0,Consumer credit,-1011,
228655,5341001,Closed,currency 1,-597,0,-232.0,-232.0,4287.195,0,48451.5,0.0,0.0,0.0,Consumer credit,-229,
395285,6483301,Closed,currency 1,-380,0,-48.0,-293.0,,0,0.0,0.0,0.0,0.0,Credit card,-238,
340113,6830524,Active,currency 1,-1000,0,-908.0,,16458.57,0,47308.05,0.0,0.0,0.0,Consumer credit,-49,
379028,5029972,Closed,currency 1,-443,0,-139.0,-139.0,0.0,0,53617.5,0.0,0.0,0.0,Consumer credit,-139,
172690,5958036,Closed,currency 1,-1365,0,-634.0,-609.0,,0,225000.0,,,0.0,Consumer credit,-602,0.0
209114,5507513,Active,currency 1,-513,0,217.0,,10986.57,0,257850.0,107257.5,0.0,0.0,Consumer credit,-25,
439500,6405637,Closed,currency 1,-1509,0,-1325.0,-1325.0,,0,31779.0,0.0,,0.0,Consumer credit,-1091,
358223,5304169,Closed,currency 1,-1325,0,-1141.0,-1141.0,,0,25290.0,0.0,,0.0,Consumer credit,-1141,
284536,5722711,Closed,currency 1,-973,0,-486.0,-486.0,0.0,0,157545.0,0.0,0.0,0.0,Consumer credit,-481,
101387,6335564,Closed,currency 1,-2331,0,,-1255.0,30096.0,0,0.0,0.0,0.0,0.0,Credit card,-1210,
162980,5208390,Closed,currency 1,-2155,0,-329.0,-330.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-232,0.0
180852,5829120,Closed,currency 1,-249,0,-242.0,-243.0,0.0,0,13500.0,0.0,0.0,0.0,Microloan,-238,
391833,5407266,Active,currency 1,-304,0,1472.0,,0.0,0,112500.0,0.0,112500.0,0.0,Credit card,-45,
326517,5699524,Active,currency 1,-148,0,345.0,,,0,144990.0,111609.0,0.0,0.0,Consumer credit,-2,
321969,6315778,Active,currency 1,-52,0,976.0,,,0,49500.0,43236.0,0.0,0.0,Credit card,-8,
288337,5819387,Closed,currency 1,-667,0,64.0,-453.0,,0,186588.0,0.0,,0.0,Consumer credit,-2,
360964,5825789,Closed,currency 1,-2679,0,-2372.0,-2369.0,,0,57415.5,0.0,,0.0,Consumer credit,-1133,0.0
172363,5795467,Closed,currency 1,-1458,0,-1089.0,-1089.0,0.0,0,200980.17,0.0,0.0,0.0,Consumer credit,-1089,0.0
289136,6258469,Active,currency 1,-295,0,1531.0,,11814.255,0,1350000.0,1249677.0,0.0,0.0,Consumer credit,-16,
129984,5471085,Active,currency 1,-288,0,15.0,,0.0,0,25555.5,5517.0,0.0,0.0,Consumer credit,-39,0.0
160852,6138608,Closed,currency 1,-1718,0,,-425.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-425,0.0
413785,5799021,Closed,currency 1,-429,0,-40.0,-40.0,,0,2250000.0,0.0,,0.0,Consumer credit,-40,
130268,6367673,Closed,currency 1,-2017,0,-1288.0,-1686.0,0.0,0,691537.5,,,0.0,Car loan,-1686,135.0
148850,6025595,Active,currency 1,-963,0,354.0,,,0,180000.0,96012.0,0.0,0.0,Credit card,-138,
393869,6153359,Active,currency 1,-1342,0,,,6718.5,0,468000.0,465975.0,0.0,0.0,Credit card,-8,
410962,5816488,Closed,currency 1,-888,0,-676.0,-705.0,,0,19119.96,0.0,,0.0,Consumer credit,-702,
372777,5863184,Closed,currency 1,-2410,0,-2045.0,-2033.0,4040.055,0,45585.0,0.0,0.0,0.0,Consumer credit,-2033,
143412,5191048,Active,currency 1,-506,0,,,,0,315000.0,,,0.0,Credit card,-16,
430794,5676896,Closed,currency 1,-533,0,-85.0,-85.0,2730.465,0,135000.0,0.0,0.0,0.0,Consumer credit,-85,
220889,5427557,Active,currency 1,-1041,0,,,,0,135000.0,0.0,,0.0,Credit card,-877,0.0
418058,5375625,Active,currency 1,-268,0,1008.0,,,0,135000.0,137142.0,0.0,0.0,Credit card,-67,
218487,5609648,Active,currency 1,-98,0,145.0,,0.0,0,43137.0,28510.2,0.0,0.0,Consumer credit,-9,8204.31
275260,6235471,Closed,currency 1,-2419,0,-2206.0,-2386.0,0.0,0,109956.87,0.0,0.0,0.0,Consumer credit,-2386,
377909,5594601,Active,currency 1,-450,0,1383.0,,4029.795,0,225000.0,161196.615,63803.385,0.0,Credit card,-179,
351650,5943794,Closed,currency 1,-1333,0,-237.0,-328.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-290,0.0
341777,5363236,Active,currency 1,-845,0,249.0,,,0,3403705.5,2113285.5,,0.0,Car loan,-25,
173527,5048745,Closed,currency 1,-1001,0,-909.0,-909.0,,0,50593.5,0.0,0.0,0.0,Consumer credit,-746,
119741,6811100,Closed,currency 1,-2203,0,-1869.0,-1928.0,,0,87185.25,0.0,,0.0,Consumer credit,-738,
217889,5231069,Active,currency 1,-690,0,-141.0,,,0,405000.0,0.0,0.0,0.0,Consumer credit,-588,370705.5
337300,6222824,Closed,currency 1,-2741,0,-1646.0,-1464.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-398,24498.0
392869,5133386,Closed,currency 1,-1455,0,-1057.0,-1057.0,0.0,0,192546.0,0.0,0.0,0.0,Consumer credit,-1057,
415368,6597554,Active,currency 1,-452,0,461.0,,8707.005,0,270000.0,155816.775,0.0,0.0,Consumer credit,-10,
409442,6250907,Active,currency 1,-414,0,1412.0,,0.0,0,585000.0,,,0.0,Consumer credit,-17,18814.5
119943,5515500,Sold,currency 1,-2245,0,-1880.0,,,0,58063.5,,,0.0,Credit card,-1995,
244057,5446653,Closed,currency 1,-2387,0,-2205.0,-2326.0,0.0,0,23841.0,0.0,0.0,0.0,Consumer credit,-2324,
136964,5064996,Active,currency 1,-34,0,568.0,,,0,13500.0,13333.5,0.0,0.0,Credit card,-18,
183628,6176880,Closed,currency 1,-1628,0,-1353.0,-1353.0,,0,56295.0,0.0,0.0,0.0,Consumer credit,-995,0.0
132110,6056773,Active,currency 1,-2269,0,1383.0,,,0,450000.0,326236.5,,0.0,Credit card,-9,0.0
119750,5252185,Closed,currency 1,-755,0,-603.0,-574.0,,0,46579.5,,,0.0,Consumer credit,-568,
165337,6674270,Closed,currency 1,-527,0,-162.0,-162.0,,0,234922.5,,,0.0,Consumer credit,-162,
375497,6415689,Active,currency 1,-1266,0,9694.0,,,0,45148.5,,,0.0,Credit card,-18,2101.5
393942,5772142,Closed,currency 1,-1546,0,-1181.0,-1208.0,,0,119250.0,0.0,0.0,0.0,Consumer credit,-1208,0.0
430211,5932548,Closed,currency 1,-817,0,-636.0,-636.0,5324.04,0,29506.5,0.0,0.0,0.0,Consumer credit,-630,
212319,6181177,Active,currency 1,-980,0,101.0,,,0,324000.0,266206.5,0.0,0.0,Credit card,-23,
243601,5452674,Closed,currency 1,-396,0,-184.0,-200.0,,0,29736.18,0.0,,0.0,Consumer credit,-195,
284563,5316236,Closed,currency 1,-717,0,-483.0,-482.0,,0,13500.0,0.0,,0.0,Credit card,-480,
140832,6709729,Active,currency 1,-1758,0,68.0,,,0,180000.0,150484.5,,0.0,Credit card,-166,14652.0
452711,5714930,Active,currency 1,-1288,0,-180.0,,,0,324000.0,329332.5,0.0,0.0,Credit card,-19,
258558,5656522,Active,currency 1,-383,0,-18.0,,,0,325080.0,24835.5,0.0,0.0,Consumer credit,-43,
348981,5762054,Closed,currency 1,-1458,0,-1276.0,-1276.0,,0,30420.0,0.0,,0.0,Consumer credit,-1138,34200.0
111262,6254239,Closed,currency 1,-1098,0,-976.0,-1003.0,,0,75930.165,0.0,,0.0,Consumer credit,-888,
438556,6103449,Closed,currency 1,-2564,0,-2257.0,-2257.0,,0,59764.5,0.0,,0.0,Consumer credit,-1768,3863.79
419436,6204854,Active,currency 1,-165,0,17.0,,0.0,0,3681.0,690.615,0.0,0.0,Microloan,-10,7036.83
115409,6794042,Closed,currency 1,-675,0,-148.0,-148.0,,0,540000.0,,,0.0,Consumer credit,-147,26775.0
196690,5294492,Closed,currency 1,-2647,0,-2433.0,-2461.0,0.0,0,69837.12,0.0,0.0,0.0,Consumer credit,-2461,
353505,6573515,Closed,currency 1,-80,0,-24.0,-34.0,0.0,0,14040.0,0.0,0.0,0.0,Microloan,-30,
444473,6003897,Active,currency 1,-656,0,74.0,,0.0,0,64791.0,7794.0,0.0,0.0,Consumer credit,-18,
365003,6316649,Closed,currency 1,-2371,0,-1823.0,-1823.0,20743.11,0,95850.0,0.0,0.0,0.0,Consumer credit,-1529,
435623,6653748,Active,currency 1,-384,0,1442.0,,,0,756000.0,657112.5,0.0,0.0,Consumer credit,-14,19822.5
403541,5920755,Active,currency 1,-980,0,116.0,,,0,247500.0,253246.5,0.0,0.0,Credit card,-6,
204857,6302955,Closed,currency 1,-1360,0,-999.0,-947.0,,0,99742.5,,,0.0,Consumer credit,-944,0.0
229564,5099877,Active,currency 1,-616,0,480.0,,,0,225000.0,,,0.0,Consumer credit,-34,0.0
262162,5943593,Closed,currency 1,-600,0,-296.0,-296.0,0.0,0,62077.5,0.0,0.0,0.0,Consumer credit,-294,
274297,6028239,Active,currency 1,-979,0,116.0,,,0,450000.0,403047.0,,0.0,Credit card,-8,4.5
283101,5939663,Closed,currency 1,-1698,0,-1333.0,-1119.0,3320.1,0,35869.05,0.0,0.0,0.0,Consumer credit,-1119,24327.0
454828,6532268,Closed,currency 1,-639,0,452.0,-117.0,0.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-112,
254291,5167136,Closed,currency 1,-1801,0,-1648.0,-1649.0,,0,37462.5,0.0,0.0,0.0,Consumer credit,-1484,
370523,5174260,Active,currency 1,-80,0,,,,0,22500.0,15579.0,,0.0,Microloan,-2,
372672,5814571,Active,currency 1,-328,0,,,,0,270000.0,225306.0,,0.0,Credit card,-2,12420.0
366785,5055571,Closed,currency 1,-94,0,-78.0,-93.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-56,
410811,5468009,Closed,currency 1,-1678,0,-1313.0,-1597.0,,0,149850.0,0.0,0.0,0.0,Consumer credit,-1185,16785.0
216929,5512907,Closed,currency 1,-853,0,-142.0,-142.0,,0,826303.5,0.0,0.0,0.0,Car loan,-118,0.0
436626,5228955,Closed,currency 1,-1976,0,-1762.0,-1791.0,0.0,0,117852.48,0.0,0.0,0.0,Consumer credit,-1791,14117.985
261382,6837265,Active,currency 1,-74,0,977.0,,,0,45000.0,0.0,45000.0,0.0,Credit card,-28,0.0
380401,5425762,Active,currency 1,-1347,0,,,,0,144000.0,0.0,,0.0,Credit card,-874,
212318,5195954,Active,currency 1,-2267,0,-441.0,,,0,135000.0,93343.5,0.0,0.0,Consumer credit,-1415,
152481,5015060,Closed,currency 1,-2662,0,-2357.0,-2357.0,0.0,0,55890.0,0.0,0.0,0.0,Consumer credit,-2357,
424139,6173745,Closed,currency 1,-437,0,-256.0,-256.0,,0,80239.5,0.0,,0.0,Consumer credit,-244,
421711,5010091,Closed,currency 1,-706,0,390.0,-680.0,,0,360000.0,0.0,,0.0,Consumer credit,-679,42030.0
216320,5240099,Active,currency 1,-2865,0,-2561.0,,3415.995,0,17212.5,0.0,0.0,0.0,Consumer credit,-105,
157748,5310138,Active,currency 1,-315,0,415.0,,,0,143293.5,0.0,,0.0,Consumer credit,-16,
106852,5925703,Closed,currency 1,-390,0,-298.0,-298.0,0.0,0,34059.24,0.0,0.0,0.0,Consumer credit,-295,
102740,6386284,Closed,currency 1,-2255,0,-1447.0,-1447.0,0.0,0,11250.0,0.0,0.0,0.0,Credit card,-1388,
296819,6837385,Active,currency 1,-1031,0,398.0,,,0,391500.0,200632.5,0.0,0.0,Credit card,-95,
200008,6700381,Closed,currency 1,-2148,0,-1783.0,-1793.0,,0,112500.0,0.0,0.0,0.0,Credit card,-1788,
245669,5871375,Closed,currency 1,-1486,0,-753.0,-753.0,,0,152266.5,0.0,,0.0,Consumer credit,-747,
160177,6214738,Active,currency 1,-1196,0,107.0,,,0,324000.0,311184.0,0.0,0.0,Credit card,-30,
320719,6488131,Closed,currency 1,-1465,0,-1282.0,-1317.0,,0,27945.0,0.0,,0.0,Consumer credit,-1317,
442032,6834367,Closed,currency 1,-798,0,-434.0,-492.0,,0,110421.0,0.0,,0.0,Consumer credit,-13,
304639,5482690,Closed,currency 1,-527,0,-221.0,-304.0,0.0,0,155254.5,0.0,0.0,0.0,Consumer credit,-303,
213460,6808246,Active,currency 1,-639,0,1565.0,,,0,90000.0,,,0.0,Credit card,-23,
116974,5018158,Active,currency 1,-626,0,854.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-95,0.0
171128,6226507,Active,currency 1,-1364,0,-696.0,,0.0,0,4500.0,-1965.6,1965.6,0.0,Credit card,-634,
191647,6294993,Closed,currency 1,-2316,0,,-1585.0,,0,1350000.0,,,0.0,Consumer credit,-1347,
450822,5024642,Active,currency 1,-1392,0,,,,0,13500.0,0.0,,0.0,Credit card,-946,0.0
246141,6421943,Closed,currency 1,-1109,0,-804.0,-791.0,,0,19462.5,0.0,0.0,0.0,Consumer credit,-725,
230602,6175550,Closed,currency 1,-1070,0,-857.0,-886.0,10125.0,0,52868.88,0.0,0.0,0.0,Consumer credit,-886,13518.0
194020,6488444,Closed,currency 1,-2581,0,-2489.0,-2336.0,,0,45000.0,,,0.0,Consumer credit,-2336,
194592,5988186,Closed,currency 1,-1523,0,-1218.0,-1206.0,,0,78336.0,0.0,0.0,0.0,Consumer credit,-919,0.0
213834,5214728,Active,currency 1,-133,0,233.0,,0.0,0,189075.645,129264.75,0.0,0.0,Consumer credit,-11,
208351,6728250,Closed,currency 1,-1294,0,-1054.0,-1026.0,,0,89824.5,0.0,0.0,0.0,Consumer credit,-838,15286.5
346179,5960395,Active,currency 1,-1023,0,776.0,,,0,2295000.0,1010475.0,,0.0,Consumer credit,-9,54315.0
320958,5512546,Closed,currency 1,-495,0,1331.0,-273.0,0.0,0,1620000.0,,,0.0,Consumer credit,-273,
151497,6276992,Active,currency 1,-916,0,166.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-60,
358666,5138680,Closed,currency 1,-1662,0,164.0,-309.0,,0,593014.5,0.0,0.0,0.0,Consumer credit,-307,
122621,6168578,Closed,currency 1,-2498,0,-2194.0,-2187.0,,0,250888.5,0.0,,0.0,Consumer credit,-2187,0.0
244394,6630528,Active,currency 1,-2902,0,-2530.0,,,0,135000.0,15120.0,0.0,0.0,Consumer credit,-2536,0.0
224743,5907238,Closed,currency 1,-738,0,-555.0,-585.0,,0,146250.0,,,0.0,Consumer credit,-585,0.0
143497,5907245,Active,currency 1,-1464,0,-1250.0,,,0,74407.5,0.0,,0.0,Credit card,-1304,0.0
125358,5743378,Active,currency 1,-857,0,557.0,,,0,225000.0,219609.0,0.0,0.0,Credit card,-93,
134601,5431062,Active,currency 1,-595,0,958.0,,,0,3301920.0,2592337.5,,0.0,Car loan,-9,
438974,6021383,Active,currency 1,-211,0,3442.0,,,0,315000.0,0.0,,0.0,Credit card,-147,0.0
313607,5499366,Active,currency 1,-560,0,169.0,,,0,248139.0,,,0.0,Consumer credit,-8,17608.5
396608,5332331,Active,currency 1,-370,0,,,0.0,0,157500.0,108972.0,48523.635,0.0,Credit card,-28,
216202,5071328,Active,currency 1,-67,0,298.0,,0.0,0,90004.5,78673.5,0.0,0.0,Consumer credit,-6,
363926,5538094,Closed,currency 1,-1126,0,-822.0,-822.0,,0,34569.0,0.0,0.0,0.0,Consumer credit,-815,
264597,5101090,Closed,currency 1,-1920,0,-1736.0,-1736.0,,0,25155.0,0.0,,0.0,Consumer credit,-1719,
257438,5374994,Active,currency 1,-498,0,1328.0,,,0,198000.0,166486.5,0.0,0.0,Consumer credit,-37,
362667,6396138,Closed,currency 1,-1737,0,-1402.0,-1461.0,,0,73774.8,0.0,,0.0,Consumer credit,-878,
230406,6414608,Closed,currency 1,-792,0,-612.0,-583.0,,0,61897.5,,,0.0,Consumer credit,-577,
167533,5256114,Closed,currency 1,-1604,0,-1301.0,-1296.0,,0,52650.0,0.0,0.0,0.0,Consumer credit,-1293,
442862,6438255,Active,currency 1,-1660,0,-1477.0,,,0,99351.0,0.0,0.0,0.0,Consumer credit,-616,0.0
225930,6658006,Active,currency 1,-204,0,161.0,,0.0,0,119250.0,63499.5,0.0,0.0,Consumer credit,-18,9937.485
